customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,AvgMonthlyCharges,ServiceCount,HasFamily,IsPaperlessBilling,IsAutomaticPayment,ContractDuration,ChargePerTenure,tenure_group,charge_ratio
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,1,2972.2000000000003,112.58928571428571,7,0,1,0,1,112.58928571428571,25-50%,1.0606621357916695
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,0,4276.349999999999,84.45294117647059,8,1,1,1,24,84.45294117647059,50-75%,1.0071907117050758
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,1,2560.5,84.34666666666666,8,0,0,1,12,84.34666666666666,50-75%,0.9882444834993166
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,0,6105.599999999999,85.30069444444445,5,1,1,1,24,85.30069444444445,75-100%,1.0059044156184487
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,1,3270.6,88.51944444444445,5,0,1,0,1,88.51944444444445,50-75%,0.9743472145783648
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,0,1065.3999999999999,75.34285714285714,7,1,0,1,24,75.34285714285714,25-50%,0.9900506851886616
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,0,5367.599999999999,75.42569444444445,7,1,0,0,24,75.42569444444445,75-100%,1.011746404352038
2436-QBZFP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,0,862.4000000000001,38.63181818181818,3,1,0,0,1,38.63181818181818,25-50%,0.9855055658627085
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,0,159.1,75.875,4,0,0,0,1,75.875,0-25%,0.9538026398491515
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,0,294.0,19.959999999999997,1,0,0,0,1,19.959999999999997,25-50%,1.0183673469387755
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,0,997.0500000000001,21.308823529411764,1,1,0,1,24,21.308823529411764,50-75%,1.0899653979238753
8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,0,2740.5,38.46785714285714,4,1,1,1,24,38.46785714285714,75-100%,0.9825761722313446
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,0,1427.1000000000001,19.57183098591549,1,1,0,1,24,19.57183098591549,75-100%,0.9737229346226611
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,0,3898.05,96.60000000000001,6,1,1,1,1,96.60000000000001,50-75%,0.9664832416208103
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,0,3647.7999999999997,59.69672131147541,5,1,0,0,1,59.69672131147541,75-100%,0.9982729316300236
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,0,2587.0,48.760576923076925,3,0,1,1,1,48.760576923076925,50-75%,0.9801120989563201
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,1,35.75,35.75,2,0,1,0,1,35.75,0-25%,1.0
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,0,6944.0,107.51328125,8,1,1,0,12,107.51328125,75-100%,0.9909058179723503
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,0,3729.2999999999997,60.53548387096774,5,1,1,1,24,60.53548387096774,75-100%,1.0064087094092726
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,0,571.5,21.251666666666665,1,1,0,0,24,21.251666666666665,50-75%,1.1155730533683288
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,1,184.0,45.4,2,1,0,0,1,45.4,0-25%,0.9869565217391304
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,0,5292.0,84.59603174603176,8,1,1,1,12,84.59603174603176,75-100%,1.0070956160241875
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,0,44.55,44.55,2,0,1,1,1,44.55,0-25%,1.0
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,0,1551.75,102.65333333333334,7,1,1,0,1,102.65333333333334,25-50%,0.9922990172386016
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,0,2177.55,81.8425925925926,4,1,1,1,12,81.8425925925926,25-50%,1.0147872609124933
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,0,228.8,55.9375,6,1,1,0,1,55.9375,0-25%,0.9779283216783217
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,0,7974.0,107.6625,8,1,1,0,24,107.6625,75-100%,0.9721218961625282
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,0,1111.5,26.096666666666664,2,1,0,1,12,26.096666666666664,50-75%,1.056545209176788
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,0,4367.25,97.44555555555556,7,0,1,0,1,97.44555555555556,50-75%,1.004075791401912
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,0,2748.6,72.39861111111111,7,0,1,0,12,72.39861111111111,50-75%,0.9482463799752602
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,1,1519.8000000000002,90.55588235294118,5,1,1,0,1,90.55588235294118,25-50%,1.0129293328069482
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,0,18.9,18.9,1,0,0,0,1,18.9,0-25%,1.0
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,0,1191.2,78.834375,3,0,1,1,1,78.834375,25-50%,1.0588901947615847
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,1,59.400000000000006,19.383333333333333,1,0,1,0,1,19.383333333333333,0-25%,0.9789562289562288
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,1,203.6,56.4,3,1,1,0,1,56.4,0-25%,1.1080550098231827
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,0,5992.400000000001,84.07464788732395,8,1,1,1,24,84.07464788732395,75-100%,0.9961451171483879
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,0,244.0,25.39,2,1,1,0,1,25.39,25-50%,1.0405737704918032
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400.0,0,401.0,20.0,1,1,0,0,24,20.0,25-50%,0.9975062344139651
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,1,324.0,85.2125,3,0,1,0,1,85.2125,0-25%,1.0520061728395063
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,1,2557.1,96.7423076923077,6,0,1,0,1,96.7423076923077,25-50%,0.9836533573188379
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,0,222.0,56.8375,3,0,0,1,1,56.8375,0-25%,1.024099099099099
3669-LVWZB,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,1,255.0,61.19,4,0,1,0,1,61.19,0-25%,1.1998039215686274
6892-EZDTG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,1,366.6,91.35,5,1,1,0,1,91.35,0-25%,0.9967266775777412
5117-IFGPS,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,0,2444.7,81.30172413793103,4,1,1,0,1,81.30172413793103,25-50%,0.9644332637951487
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,0,200.4,99.25,6,0,0,0,1,99.25,0-25%,0.9905189620758483
1627-AFWVJ,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,0,562.5999999999999,19.112068965517242,1,0,0,0,24,19.112068965517242,25-50%,0.985158194098827
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,1,90.85,90.85,4,1,1,0,1,90.85,0-25%,1.0
5884-GCYMI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,1,69.4,69.4,2,0,0,0,1,69.4,0-25%,1.0
3217-FZDMN,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,1,755.6,92.86875,5,0,1,1,1,92.86875,0-25%,0.9832583377448386
4486-EFAEB,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,0,265.2,19.357692307692307,1,0,1,0,1,19.357692307692307,25-50%,0.9489064856711916
0060-FUALY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,0,5590.25,94.87542372881356,6,1,1,0,1,94.87542372881356,75-100%,1.001323733285631
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,20.15,1,20.15,20.15,1,1,1,1,1,20.15,0-25%,1.0
7480-QNVZJ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,1,4785.0,96.334,5,0,1,0,1,96.334,50-75%,1.00662486938349
6954-OOYZZ,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,0,798.3000000000001,42.669444444444444,2,1,1,1,1,42.669444444444444,25-50%,0.9621069773268194
7088-FBAWU,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,0,1267.35,71.51764705882353,6,1,0,0,1,71.51764705882353,25-50%,0.9593245749003827
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,0,3459.2,74.95,6,1,0,0,24,74.95,50-75%,1.018342391304348
3943-KDREE,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,1,1948.7,70.575,3,0,1,1,1,70.575,25-50%,0.9416277518345564
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,1,287.70000000000005,50.85,4,0,1,0,1,50.85,0-25%,1.0604796663190823
3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,0,951.9,47.91842105263158,3,1,0,1,1,47.91842105263158,25-50%,0.9564555100325666
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,1,190.8,51.88333333333333,5,0,1,0,1,51.88333333333333,0-25%,0.8157756813417191
2197-OMWGI,Female,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,0,3604.0,53.768382352941174,5,1,1,0,24,53.768382352941174,75-100%,1.014497780244173
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,0,39.7,26.0,1,1,0,1,1,26.0,0-25%,1.309823677581864
9795-VOWON,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,0,170.45000000000002,21.55,1,0,1,1,12,21.55,0-25%,0.8850102669404516
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,0,351.90000000000003,21.625,1,0,1,0,1,21.625,25-50%,1.1061381074168797
1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,0,1778.55,26.390140845070423,2,1,0,1,24,26.390140845070423,75-100%,1.0534986365297574
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,0,1219.3999999999999,97.0,6,1,0,1,1,97.0,25-50%,1.0341151385927507
4430-UZIPO,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,1,110.55000000000001,36.233333333333334,3,0,1,0,1,36.233333333333334,0-25%,0.9832654907281773
4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,0,7470.0,102.03055555555555,7,1,1,1,24,102.03055555555555,75-100%,0.9834270414993306
8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,0,3745.5,56.18787878787879,5,1,1,1,24,56.18787878787879,75-100%,0.9900947804031505
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,0,499.20000000000005,19.568749999999998,1,1,1,1,12,19.568749999999998,25-50%,0.9408052884615383
4855-SNKMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,1,44.1,44.1,2,0,1,0,1,44.1,0-25%,1.0
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,0,1369.2,24.74732142857143,2,1,1,0,24,24.74732142857143,75-100%,1.0121603856266432
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,0,563.2,24.94545454545454,2,1,0,1,12,24.94545454545454,25-50%,0.974431818181818
8008-HAWED,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,1,710.5,50.910714285714285,4,0,1,0,1,50.910714285714285,25-50%,1.0031667839549614
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,1,6368.400000000001,105.0,7,1,1,1,12,105.0,75-100%,1.0057471264367814
1862-SKORY,Female,1,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1637.4,1,1572.0,40.935,3,1,1,0,1,40.935,50-75%,1.0416030534351146
5236-XMZJY,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,0,2505.2999999999997,60.394047619047626,5,0,0,1,1,60.394047619047626,50-75%,1.0124735560611506
4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,0,5997.599999999999,83.92638888888888,8,1,1,1,24,83.92638888888888,75-100%,1.0075196745364814
2694-CIUMO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,0,954.5999999999999,79.85416666666667,4,0,1,1,1,79.85416666666667,25-50%,1.0038235910328934
5846-ABOBJ,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,0,1735.95,24.375352112676058,2,1,0,1,24,24.375352112676058,75-100%,0.9969469166738674
1439-LCGVL,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,0,499.2,17.676923076923078,1,1,0,0,12,17.676923076923078,25-50%,0.920673076923077
0909-SDHNU,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,0,208.6,28.849999999999998,2,1,0,0,1,28.849999999999998,0-25%,0.9681208053691275
4647-XXZAM,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,0,273.0,47.53333333333333,2,1,0,0,1,47.53333333333333,0-25%,1.0446886446886448
1502-XFCVR,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,6145.85,1,6174.1,105.96293103448276,7,0,1,0,12,105.96293103448276,75-100%,0.9954244343305098
7740-KKCXF,Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,0,1532.55,29.98921568627451,2,1,1,1,1,29.98921568627451,50-75%,0.997977227496656
5360-XGYAZ,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,0,4726.8,64.78472222222223,7,1,1,1,24,64.78472222222223,75-100%,0.9868198358297368
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,1,1728.8999999999999,96.70555555555556,5,0,1,0,1,96.70555555555556,25-50%,1.0068251489386315
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,1,525.6999999999999,78.99285714285715,3,0,1,1,1,78.99285714285715,0-25%,1.0518356477078183
3557-HTYWR,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,0,3480.35,74.38936170212766,7,0,0,0,24,74.38936170212766,50-75%,1.0045828724122574
4816-JBHOV,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,1,89.4,46.85,2,0,1,0,1,46.85,0-25%,1.0480984340044743
8920-NAVAY,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,0,6866.5,113.76370967741936,8,0,1,1,12,113.76370967741936,75-100%,1.027211825529746
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,0,315.2,18.846875,1,1,0,0,24,18.846875,25-50%,0.9566941624365483
5600-PDUJF,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,0,297.0,52.11666666666667,3,0,1,1,1,52.11666666666667,0-25%,1.0528619528619527
8292-TYSPY,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,1,1045.0,55.078947368421055,4,0,1,1,1,55.078947368421055,25-50%,1.0014354066985647
0567-XRHCU,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,0,3032.55,42.9,4,1,1,1,24,42.9,75-100%,0.9761092150170647
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,1,817.8499999999999,75.83636363636364,3,1,1,0,1,75.83636363636364,25-50%,1.0199914409732838
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,0,7113.6,108.646875,8,1,1,0,1,108.646875,75-100%,0.9774797570850201
2359-QWQUL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,1,4083.3,106.02179487179488,7,1,1,1,12,106.02179487179488,50-75%,1.0126245928538193
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,1,835.5,59.986666666666665,4,0,1,0,1,59.986666666666665,25-50%,1.0769599042489526
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,0,515.0,21.66,1,0,0,0,1,21.66,25-50%,1.0514563106796118
9150-KPBJQ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,0,117.89999999999999,19.474999999999998,1,0,0,1,24,19.474999999999998,0-25%,0.9910941475826972
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,0,7642.8,120.33560606060605,9,1,0,1,12,120.33560606060605,75-100%,1.0391675825613649
3654-ARMGP,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,0,5407.650000000001,87.23360655737704,8,0,0,1,24,87.23360655737704,75-100%,0.9840226346009818
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,0,4063.5,96.66976744186047,6,1,1,0,1,96.66976744186047,50-75%,1.0229605020302694
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,0,241.20000000000002,18.633333333333333,1,0,0,0,1,18.633333333333333,25-50%,0.9270315091210612
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,0,796.9499999999999,33.410869565217396,2,0,1,1,1,33.410869565217396,25-50%,0.9642386598908339
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,0,3713.2999999999997,53.02887323943662,5,1,1,1,1,53.02887323943662,75-100%,1.0139363908114079
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,0,2210.0,63.455882352941174,5,0,0,0,1,63.455882352941174,50-75%,0.9762443438914027
4140-WJAWW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,1,99.25,21.61,1,0,0,1,1,21.61,0-25%,1.0886649874055416
2073-QBVBI,Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,0,1453.45,33.94268292682927,3,1,0,0,12,33.94268292682927,50-75%,0.9574804774846056
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,0,1418.3999999999999,19.163888888888888,1,1,0,1,24,19.163888888888888,75-100%,0.9727862380146645
